sentence_id,label,sentence,departure,arrival,template_id
337,VALID,Train avec peu de monde de Biarritz à Charleville-Mézières,Biarritz,Charleville-Mézières,97
1110,VALID,Je cherche un train dimanche de Bastia à Quimper,Bastia,Quimper,132
1592,VALID,Je veux prendre le train de Saint-Omer à Bourgoin-Jallieu,Saint-Omer,Bourgoin-Jallieu,28
1777,INVALID,hôpitaux à metz,,,222
1116,VALID,Je dois prendre un train de Épinal à Chaumont lundi,Épinal,Chaumont,96
1773,INVALID,associations locales boulogne-billancourt,,,236
3156,INVALID,Heure locale à Mâcon,,,194
1320,VALID,Je veux un train avec prises électriques Chaumont Orléans,Chaumont,Orléans,146
2830,INVALID,Je vis à Vernon,,,168
2667,INVALID,Carte touristique de Lisieux,,,164
3383,INVALID,Ambassade à Oyonnax,,,184
2278,INVALID,CCartehistorique Soisssons,,,210
3987,VALID,Comment me rendre a Amboise depuis Nevers ?,Nevers,Amboise,3
1170,VALID,Départ Lorient arrivée Pau,Lorient,Pau,15
644,VALID,Train en fin d'après-midi Montreuil Lisieux,Montreuil,Lisieux,76
3434,INVALID,Office postal Fontainebleau,,,221
2742,INVALID,Météo actuelle à Dijon,,,167
986,VALID, Je veux aller de Le Puy-en-Velay à  Bayonne,Le Puy-en-Velay,Bayonne,1
3488,INVALID,Concert prévu à Nîmes,,,174
2401,INVALID,Cartographie Nanterre,,,237
4086,VALID,Digne-les-Bains Lens pour demain,Digne-les-Bains,Lens,6
821,VALID,Je veux partir de Ajaccio et descendre à Laon,Ajaccio,Laon,108
3597,INVALID,Population totale Auray,,,252
3130,INVALID,Météo actuelle à Beauvais,,,167
2400,INVALID,Quelle est la population de Argenteuil ?,,,155
1304,VALID,Y a-t-il un train de nuit entre Le Havre et Évreux ?,Le Havre,Évreux,149
2835,INVALID,Bonjour,,,156
3905,INVALID,Carte interactive Berck,,,240
1724,VALID,Y a-t-il undépart en débuut de soirée de Gap pour Moulins ?,Gap,Moulins,85
2839,INVALID,Marchés hebdomadaires Lille,,,238
2080,INVALID,Événements sportifs Granville,,,250
3096,INVALID,Statistiques emploi Agen,,,225
1216,VALID,Je cherche le train le moins cher de Montpellier à Sens,Montpellier,Sens,54
1827,INVALID,machés hebdomadaires bourges,,,238
318,VALID,Je vais de Lens à Rouen en train,Lens,Rouen,52
587,VALID,Un billet Niort Saint-Quentin s'il vous plaît,Niort,Saint-Quentin,2
408,VALID,Je veux partir en milieu de soirée de Gravillle pour Provins,Granville,Provins,150
383,VALID,Train de Orléans à Pontivy cet après-midi,Orléans,Pontivy,59
2403,INVALID,Zones touristiques Fontenay-le-Comte,,,219
2110,INVALID,Je travaille à Valenciennes,,,165
283,VALID,Y a-t-il un train dans l'heure de Hazebrouck vers Concarneau ?,Hazebrouck,Concarneau,80
2852,INVALID,Cartographie Le Mans,,,237
1130,VALID,Je veux un billet flexible Abbeville Béziers,Abbeville,Béziers,114
1903,INVALID,langue parlée à segré,,,175
1563,VALID,Y a-t-il un TGV Montreuil Dunkerque ?,Montreuil,Dunkerque,34
268,VALID,Je voudrais aller de Lisieux à Albi en TGV,Lisieux,Albi,47
2261,INVALID,Quartier sûr à Créteil,,,190
2527,INVALID,Festival à La Rochelle,,,189
1129,VALID,Train du matin Yvetot Saint-Denis,Yvetot,Saint-Denis,29
3212,INVALID,Cartographie Montbéliard,,,237
2132,INVALID,Statistiques météo Louviers,,,204
2381,INVALID,Population active Nîmes,,,220
2466,INVALID,Transports locaux Clermont-Ferrand,,,273
80,VALID,train en milieu de journée évreux charleville-mézières,Évreux,Charleville-Mézières,101
2196,INVALID,Langue parlée à Caen,,,175
223,VALID,je dois voyager de strasbourg à troyes ce week-end,Strasbourg,Troyes,77
3447,INVALID,Restaurant à Chinon,,,159
731,VALID,Je veux prendre le train de Chinon à Abbeville,Chinon,Abbeville,28
1232,VALID,Train avec peu de correspondances de Segré vers Mulhouse,Segré,Mulhouse,127
1754,VALID,Quel train me conseillez-vous de Manosque à Les Sables-d'Olonne ?,Manosque,Les Sables-d'Olonne,53
1422,VALID,Je dois voyager en train de Dunkerque vers Bourgoin-Jallieu mercredi,Dunkerque,Bourgoin-Jallieu,136
1070,VALID,Y t--il des traisn en semaine de Saint-Quentin à Beauvais ?,Saint-Quentin,Beauvais,74
1947,INVALID,clubs sportifs concarneau,,,215
750,VALID,Train quotidien Cherbourg Angers,Cherbourg,Angers,107
4006,VALID,Dernier train de Strasbourg vers Briancon,Strasbourg,Briançon,42
1008,VALID,Quelle est la fréquenc edes trains Albbi Auc ?,Albi,Auch,72
4034,INVALID,Statistiques locales Beauvais,,,261
3913,VALID,Y a-t-il un train de nuit entre Poitiers et Clermont-Ferrand ?,Poitiers,Clermont-Ferrand,149
1588,VALID,Je cherche à voyager de Rodez à Saint-Quentin en TER,Rodez,Saint-Quentin,148
2361,INVALID,Langue parlée à Épinal,,,175
123,VALID,je veux le train le plus rapide de saint-denis à saint-omer,Saint-Denis,Saint-Omer,79
1680,VALID,Je dois voyager de Étampes à Concarneau ce week-end,Étampes,Concarneau,77
3570,INVALID,Informations locales Évreux,,,241
3195,INVALID,Bonjour,,,21
3889,VALID,je veux comparer les horaires de rain de creteil a clermnot-efrrand,Créteil,Clermont-Ferrand,94
334,VALID,Train du matin Clisson Fontainebleau,Clisson,Fontainebleau,29
2718,INVALID,Office postal Challans,,,221
1313,VALID,Je veux un train rapide de Gap à Vienne,Gap,Vienne,35
362,VALID,Je planifie un voyage en train de Lisieux vers Langres,Lisieux,Langres,49
24,VALID,quel train me conseillez-vous de étampes à strasbourg ?,Étampes,Strasbourg,53
3794,INVALID,guide urbain saint-denis,,,253
3935,VALID,Prochain train pour Tourcoing depuis Mende,Mende,Tourcoing,13
1793,INVALID,je travaille à saint-denis,,,165
3122,INVALID,Quartiers de Chaumont,,,173
1416,VALID,Je pars de Saumur direction Les Sables-d'Olonne,Saumur,Les Sables-d'Olonne,12
1370,VALID,Je veu xrséerver unep lace dans le trai nRoubaix lAbi,Roubaix,Albi,90
1943,INVALID,bonjour,,,21
1287,VALID,Je dois prendre un train de Besançon à Fécamp lundi,Besançon,Fécamp,96
657,VALID,Je veux partir après le déjeuner de Troyes pour Chinon,Troyes,Chinon,134
4015,VALID,Train matinal de Verdun vers Saint-Brieuc,Verdun,Saint-Brieuc,115
1553,VALID,Je cherche un train jeudi de Colmar à Vesoul,Colmar,Vesoul,140
3825,INVALID,mon ami vit a toulouse et moi a ancenis,,,19
2248,INVALID,Carte générale Antibes,,,257
263,VALID,train express de port-boulet vers angers,Port-Boulet,Angers,139
2744,INVALID,Cartographie Compiègne,,,237
1956,INVALID,quelle est la population de le havre ?,,,22
497,VALID,Y a-t-il un TER Saint-Malo Auch ?,Saint-Malo,Auch,68
3590,INVALID,Mon ami vit à Albi et moi à Mende,,,19
721,VALID,Quels sont les horaires de train Elbeuf Amiens ?,Elbeuf,Amiens,8
3101,INVALID,Statistiques météo Valence,,,204
1319,VALID,Train avec peu de correspondances de Toulon vers Brest,Toulon,Brest,127
327,VALID,Prochain départ de Dieppe pour Tours,Dieppe,Tours,27
1181,VALID, Dernier train de Tourconig vers Pontoise,Tourcoing,Pontoise,42
493,VALID,Je veux le train de Orélnas  àSaint-Étienne le plus tôt possiblee,Orléans,Saint-Étienne,100
1814,INVALID,cartographie châteaubriant,,,237
856,VALID,Y a-t-il un départ vers 14h de Saint-Denis pour Les Sables-d'Olonne ?,Saint-Denis,Les Sables-d'Olonne,117
2877,INVALID,Carte détaillée Biarritz,,,265
3679,INVALID,Informations trafic Les Sables-d'Olonne,,,260
455,VALID,Je souhaite réserver un train de Niort vers Cergy,Niort,Cergy,58
1969,INVALID,architecture de bourgoin-jallieu,,,198
305,VALID,Prochain TGV de Compiègne pour Étampes,Compiègne,Étampes,95
4107,INVALID,Photos aeriennes Port-Boulet,,,211
2827,INVALID,Carte détaillée Langres,,,265
3224,INVALID,Code postal Béziers,,,176
510,VALID,Train direct sans correspondance Manosque Fontenay-le-Comte,Manosque,Fontenay-le-Comte,82
3566,INVALID,Carte postale Le Puy-en-Velay,,,196
2843,INVALID,Clubs sportifs Valenciennes,,,215
2845,INVALID,Population étudiante Compiègne,,,193
668,VALID,Je dois prendre le train de Orléans pour Agen,Orléans,Agen,45
1390,VALID,Train avec peu de correspondances de Vendôme vers Verdun,Vendôme,Verdun,127
2662,INVALID,Coût de la vie Saint-Dizier,,,209
1880,INVALID,services municipaux montivilliers,,,259
3240,INVALID,Clubs sportifs Agen,,,215
2449,INVALID,Toulon est magnifique en été,,,162
2092,INVALID,Services publics Douai,,,234
2949,INVALID,Ambassade à La Rochelle,,,184
368,VALID,Je dois voyager en train de Montbéliard vers Le Puy-en-Velay mercredi,Montbéliard,Le Puy-en-Velay,136
2914,INVALID,Bibliothèèque à Lyon,,,212
3097,INVALID,Quelle heure est-il à Nantes ?,,,160
2846,INVALID,Limoges est une belle ville,,,153
645,VALID,Train de fin de journée Bayonne vers Besançon,Bayonne,Besançon,147
716,VALID,Train quotidien Besançon Orléans,Besançon,Orléans,107
2726,INVALID,Carte des routes Lannion,,,223
2170,INVALID,Centres commerciaux Annecy,,,226
1242,VALID,Je cherche un train dimanche de Challans à Arras,Challans,Arras,132
3143,INVALID,Événements culturels Grenoble,,,268
2982,INVALID,Événements sportifs Dinan,,,250
3583,INVALID,Entreprise connue à Châteaubriant,,,180
2254,INVALID,Parc célèbre à Amiens,,,203
3837,INVALID,associations locales bethune,,,236
41,VALID,je dois aller de évreux à amiens ce soir,Évreux,Amiens,39
3139,INVALID,Carte détaillée Bastia,,,265
3984,VALID,Un aller simple Lille Saint-Omer,Lille,Saint-Omer,10
3118,INVALID,Carte historique Saint-Étienne,,,210
3475,INVALID,Statistiques démographiques Nantes,,,245
4063,VALID,Je dois voyager en train de Segre vers Le Puy-en-Velay mercredi,Segré,Le Puy-en-Velay,136
3183,INVALID,Marchés hebdomadaires Marseille,,,238
3543,INVALID,Shopping à Melun,,,182
1338,VALID,Je souhaite partir de Biarritz et arriver à Étampes,Biarritz,Étampes,81
507,VALID,Je dois voyager de Châlons-en-Champagne à Évreux vendredi,Châlons-en-Champagne,Évreux,112
1675,VALID,Train avec pe ude monde de Morlaxi à Éperny,Morlaix,Épernay,97
918,VALID,Y a-t-il un TER Épinal Nanterre ?,Épinal,Nanterre,68
1479,VALID,Je souhaite réserver un train de Melun vers Bourgoin-Jallieu,Melun,Bourgoin-Jallieu,58
2740,INVALID, Centres éducatifs VVannes,,,270
1208,VALID,Je cherche le meilleur horaire d tranB ar-le-DucThonon-les-Bains,Bar-le-Duc,Thonon-les-Bains,86
1605,VALID,Je voudrais connaître les horaires de train de Saint-Quentin à Abbeville,Saint-Quentin,Abbeville,67
3381,INVALID,Restaurant à Modane,,,159
2926,INVALID,Code postal Montreuil,,,176
1971,INVALID,meilleur moment pour visiter lourdes,,,197
2783,INVALID,Guide urbain Béziers,,,253
496,VALID,Je cherche à aller de Bourges à Châlons-en-Champagne par le train,Bourges,Châlons-en-Champagne,116
3089,INVALID,Meilleur mmoent pour visiter Aix-en-Provence,,,197
3927,INVALID,Bonour,,,156
3944,INVALID,Zones rurales Nantes,,,243
414,VALID,Je cherche un trajet en train de Tarbes vers Évry,Tarbes,Évry,30
1363,VALID,Je souhaite partir en milieu de matinée de Argenteuil vers Cannes,Argenteuil,Cannes,92
812,VALID,Je voudrais connaître les horaires de train de Thonon-les-Bains à Fontenay-le-Comte,Thonon-les-Bains,Fontenay-le-Comte,67
929,VALID,Évreux Soissons pour demain,Évreux,Soissons,6
3841,VALID,je dois prendre un train de moulins a saint-nazaire lundi,Moulins,Saint-Nazaire,96
1189,VALID,Prochain départ de Vierzon pour Tours,Vierzon,Tours,27
3886,VALID,je veux le train avec le meilleur confort toul macon,Toul,Mâcon,138
505,VALID,Y a-t-il un TGV en fin d'après-midi Troyes Paris ?,Troyes,Paris,133
1942,INVALID,monument célèbre à calais,,,188
764,VALID,Train avec peu de correspondances de Lorient vers Verdun,Lorient,Verdun,127
2020,INVALID,statistiques météo grenoble,,,204
2004,INVALID,restaurant à bourges,,,25
3437,INVALID,Restaurant à Oyonnax,,,159
1209,VALID,Train matinal de Saint-Quentin vers Niort,Saint-Quentin,Niort,115
1147,VALID,Départ Fougères arrivée Amboise,Fougères,Amboise,15
3371,INVALID,La distance entre Maubeuge et Carcassonne,,,20
2375,INVALID,Guide étudiant Bourges,,,201
930,VALID,Je veux partir en train de Belfort à Avignon samedi,Belfort,Avignon,126
2193,INVALID,Transport urbain Lunéville,,,258
798,VALID,Je dois faire Segré Vernon en train,Segré,Vernon,102
3924,INVALID,Meteo actuelle a Cambrai,,,167
2100,INVALID,Carte postale Alençon,,,196
3446,INVALID,Hôtel disponible à Évreux,,,163
1984,INVALID,carte détaillée oyonnax,,,265
598,VALID,Train express de Saint-Brieuc vers Annemasse,Saint-Brieuc,Annemasse,139
975,VALID,Y a-t-il un TER Mâcon Pontivy ?,Mâcon,Pontivy,68
3858,INVALID,photos aeriennes privas,,,211
1688,VALID,Je voudrais connaître les horaires de train de Chalon-sur-Saône à Montreuil,Chalon-sur-Saône,Montreuil,67
4018,INVALID,Statistiques emploi Lourdes,,,225
3916,VALID,Je dois me deplacer en train de Auxerre vers Calais mardi,Auxerre,Calais,120
2147,INVALID,Bonjour,,,21
65,VALID,je veux partir maintenant de granville pour évreux,Granville,Évreux,56
2182,INVALID,Parc célèbre à Berck,,,203
3508,INVALID,Activités sportives Argenteuil,,,264
1452,VALID,Y a-t-il un TGV en fin d'après-midi Albi Arras ?,Albi,Arras,133
401,VALID,Je dois faire Alençon Lunéville en train,Alençon,Lunéville,102
2746,INVALID,Événements culturels Quimper,,,268
3190,INVALID,Carte touristique de Romans-sur-Isère,,,164
2302,INVALID, Ciénma à Olréans,,,216
2424,INVALID,Zones résidentielles Pontarlier,,,274
1457,VALID,Train de nuit Vernon Montauban,Vernon,Montauban,36
246,VALID,je pars en train de montélimar vers bar-le-duc,Montélimar,Bar-le-Duc,71
3843,INVALID,zones residentielles dunkerque,,,274
932,VALID,Premier train Mulhouse Saint-Malo,Mulhouse,Saint-Malo,41
1695,VALID,Je souhaite prendre un train en début d'après-midi de Épinal à Sens,Épinal,Sens,110
2987,INVALID,Carte scolaire Nîmes,,,230
2055,INVALID,quartiers historiques besançon,,,227
2489,INVALID,Population urbaine Lisieux,,,266
3126,INVALID,Population étudiante Courbevoie,,,193
2816,INVALID,Plan de ville Manosque,,,206
3657,INVALID,Hôtel disponible à Albert,,,163
2961,INVALID,Marchés hebdomadaires Melun,,,238
1094,VALID,Je planifie un voyage en train de Moulins vers Florence,Moulins,Florence,49
392,VALID,Je cherche un train jeudi de Manosque à Concarneau,Manosque,Concarneau,140
618,VALID,Y a-t-il un train dans l'heure de Saint-Brieuc vers Vitré ?,Saint-Brieuc,Vitré,80
656,VALID,Je voudrais aller de Limoges à Privas en TGV,Limoges,Privas,47
1266,VALID,Y a-t-il des réductions sur le train Romans-sur-Isère Roubaix ?,Romans-sur-Isère,Roubaix,99
2872,INVALID,Bonjour,,,21
1198,VALID,Y a-t-il un train vers 10h de Elbeuf à Dunkerque ?,Elbeuf,Dunkerque,129
573,VALID,Y a-t-il un train toutes les heures de Valenciennes à Strasbourg ?,Valenciennes,Strasbourg,89
142,VALID,je souhaite partir en milieu de matinée de auxerre vers toulouse,Auxerre,Toulouse,92
1391,VALID,Billet de train Agen Tarbes pour aujourd'hui,Agen,Tarbes,40
159,VALID,un billet vitry-le-françois dole s'il vous plaît,Vitry-le-François,Dole,2
3066,INVALID,Activités nocturnes Cholet,,,255
1953,INVALID,centres culturels nevers,,,254
1874,INVALID,services de santé bourg-en-bresse,,,271
101,VALID,je souhaite prendre un train en début d'après-midi de saint-omer à saint-brieuc,Saint-Omer,Saint-Brieuc,110
1297,VALID,Prochain train pour Annecy depuis Pontarlier,Pontarlier,Annecy,13
796,VALID,Y a-t-il un TGV en fin d'après-midi Cherbourg Lourdes ?,Cherbourg,Lourdes,133
2811,INVALID,Bibliothèque à Nevers,,,212
490,VALID,Un billet pou rle rain Vnanes Thonon-le-Bains,Vannes,Thonon-les-Bains,51
3766,INVALID,informations trafic poitiers,,,260
3659,INVALID,Informations générales Avignon,,,275
1974,INVALID,la distance entre lille et lyon,,,276
1331,VALID,Billet de train aller-retour Montbéliard Maubeuge,Montbéliard,Maubeuge,78
71,VALID,train de albi à avranches cet après-midi,Albi,Avranches,59
4077,VALID,Train quotidien Annecy Epernay,Annecy,Épernay,107
752,VALID,Y a-t-il un Intercités Provins Aix-en-Provence ?,Provins,Aix-en-Provence,57
2590,INVALID,Quartiers modernes Carcassonne,,,244
3338,INVALID,Musée à visiter à Digne-les-Bains,,,172
2204,INVALID,Immobilier à Lava,,,208
3557,INVALID,Offres d'emploi Montargis,,,246
763,VALID,Train pour Morlaix au départ de Lunéville,Lunéville,Morlaix,91
448,VALID,Un aller simple Troyes Vesoul,Troyes,Vesoul,10
3764,VALID,y a-t-il un tgv digne-les-bains perpignan ?,Digne-les-Bains,Perpignan,34
2036,INVALID,langue parlée à périgueux,,,175
3304,INVALID,Événements culturels Arles,,,268
3257,INVALID,Musée à visiter à Douai,,,172
311,VALID,Je veux le train avec le meilleur confort Bourg-en-Bresse Bourges,Bourg-en-Bresse,Bourges,138
2151,INVALID,Carte touristique de Roubaix,,,164
1659,VALID,Je veux un train rapide de Agen à Montauban,Agen,Montauban,35
3321,INVALID,Restaurant à Privas,,,25
1335,VALID,Je cherche un train pour la semaine prochaine de Vitré à Albert,Vitré,Albert,106
3310,INVALID,Associations à Cherbourg,,,207
452,VALID,Je cherche un trajet en train de Auch vers Dunkerque,Auch,Dunkerque,30
285,VALID,Train avec restauration de Concarneau à Toul,Concarneau,Toul,135
3460,INVALID,Shopping à Lille,,,182
947,VALID,Je cherche un train après 18h de Bourges vers Mulhouse,Bourges,Mulhouse,98
3805,INVALID,activites culturelles saint-denis,,,247
140,VALID,y a-t-il un tgv calais nantes ?,Calais,Nantes,34
176,VALID,train de saint-malo à nancy cet après-midi,Saint-Malo,Nancy,59
2645,INVALID,Carte interactive Saint-Quentin,,,240
1676,VALID,Y a-t-il un train l'après-midi de Ancenis à Aix-les-Bains ?,Ancenis,Aix-les-Bains,121
395,VALID,Y a-t-il des trains vers Lens au départ de Pontivy ?,Pontivy,Lens,4
3664,INVALID,Services de santé Biarritz,,,271
724,VALID,Je dois prendre un train de Montbéliard à Albertville lundi,Montbéliard,Albertville,96
1700,VALID,Je vais de Montreuil à Périgueux en train,Montreuil,Périgueux,52
1928,INVALID,carte postale évreux,,,196
73,VALID,je pars demain de clermont-ferrand vers vernon,Clermont-Ferrand,Vernon,37
790,VALID,Je cherche un train jeudi de Challans à Rodez,Challans,Rodez,140
62,VALID,je cherche le train le moins cher de louviers à lille,Louviers,Lille,54
3196,INVALID,Informations générales Alençon,,,275
125,VALID,je souhaite voyager de évreux vers toulon,Évreux,Toulon,5
2983,INVALID,Besançon ou Lille pour les vacances ?,,,157
2514,INVALID,Ambassade à Oyonnax,,,184
1195,VALID,Je dois prendre le train de Elbeuf pour Dunkerque,Elbeuf,Dunkerque,45
2661,INVALID,Entreprise connue à Nevers,,,180
2175,INVALID,Restaurant à Toul,,,159
1894,INVALID,population urbaine auxerre,,,266
1717,VALID,Train matinal de Toul vers Vichy,Toul,Vichy,115
3662,INVALID,Économie de Perpignan,,,199
3848,INVALID,restaurant a amboise,,,159
852,VALID,À quelle heure arrive le train à Angers depuis Biarritz ?,Biarritz,Angers,48
556,VALID,Train avec le moins de correspondances Montargis Montbéliard,Montargis,Montbéliard,55
822,VALID,Prochain train pour Ancenis depuis Nantes,Nantes,Ancenis,13
3934,VALID,Premier train Albert Aix-en-Provence,Albert,Aix-en-Provence,41
4113,INVALID,Ambassade a Toulouse,,,184
433,VALID,Train pour Montpellier au départ de Orange,Orange,Montpellier,91
3586,INVALID,Agenda culturel Vienne,,,233
4094,VALID,Je dois faire Albi Toul en train,Albi,Toul,102
1963,INVALID,j'habite actuellement à carcassonne,,,161
2717,INVALID,Carte scolaire Valenciennes,,,230
718,VALID,Train express de Loches vers Fontainebleau,Loches,Fontainebleau,139
3512,INVALID,Boulogne-Billancourt ou Lourdes pour les vacances ?,,,23
2273,INVALID,J'habite à Laon,,,152
1113,VALID,Billet de train aller-retour Cambrai Angers,Cambrai,Angers,78
688,VALID,Je souhaite partir de Chalon-sur-Saône et arriver à Niort,Chalon-sur-Saône,Niort,81
2056,INVALID,événements locaux montélimar,,,228
2199,INVALID,Actualités à Vienne,,,178
3432,INVALID,Quelle est la population de Albi ?,,,22
2418,INVALID,MMarchés hebdomadaires Aix-les-aBiins,,,238
116,VALID,je veux aller de berck à aix-les-bains,Berck,Aix-les-Bains,1
20,VALID,train du matin beauvais elbeuf,Beauvais,Elbeuf,29
182,VALID,je veux partir maintenant de saint-denis pour fontenay-le-comte,Saint-Denis,Fontenay-le-Comte,56
1460,VALID,Je cherche un train pour la semaine prochaine de Vienne à Sens,Vienne,Sens,106
122,VALID,je dois voyager en train de nantes vers cannes mercredi,Nantes,Cannes,136
1522,VALID,Je cherche le meilleur horaire de train Chaumont Berck,Chaumont,Berck,86
1798,INVALID,quelle est la population de boulogne-sur-mer ?,,,155
2576,INVALID,Entreprise connue à Paris,,,180
2019,INVALID,carte de les sables-d'olonne,,,169
584,VALID,Je cherche un train pur demain de Montbéliard à Rennes,Montbéliard,Rennes,75
2316,INVALID,Plan de ville Alençon,,,206
910,VALID,Y a-t-il un départ tôt demain de Berck vers Calais ?,Berck,Calais,125
245,VALID,train pour évreux au départ de lannion,Lannion,Évreux,91
234,VALID,je dois aller de châlons-en-champagne à quimper ce soir,Châlons-en-Champagne,Quimper,39
2610,INVALID,Zones touristiques Versailles,,,219
1862,INVALID,quartier sûr à marseille,,,190
2426,INVALID,Activités nocturnes Albi,,,255
2522,INVALID,Plages proches de Douai,,,181
1484,VALID,Je cherche le meilleur horaire de train Langres Port-Boulet,Langres,Port-Boulet,86
889,VALID,Départ Ajaccio arrivée Sens,Ajaccio,Sens,15
131,VALID,je dois me déplacer en train de aurillac vers oyonnax mardi,Aurillac,Oyonnax,120
2457,INVALID,Toul est une belle ville,,,18
93,VALID,train de milieu d'après-midi mulhouse quimper,Mulhouse,Quimper,143
1065,VALID,Je dois voyager de Douai à Quimper vendredi,Douai,Quimper,112
2233,INVALID,Centres de loisirs Albert,,,262
1443,VALID,Je voudrais connaître les horaires de train de Roubaix à Valence,Roubaix,Valence,67
1231,VALID,Quelle est la fréquence des trains Challans Vernon ?,Challans,Vernon,72
478,VALID,Y a-t-il des trains disponibles de Évreux à Vendôme ?,Évreux,Vendôme,50
1018,VALID,Je veux arriver à Bourges depuis Loches,Loches,Bourges,63
669,VALID,Je dois me rendre de Avignon à Évreux,Avignon,Évreux,7
388,VALID,Je vais de Vendôme à Bar-le-Duc en train,Vendôme,Bar-le-Duc,52
1089,VALID,Y a-t-il un train vers midi de Fougères à Segré ?,Fougères,Segré,137
150,VALID,prochain tgv de béziers pour chartres,Béziers,Chartres,95
1615,VALID,Je veux le prochain départ en train de Pau pour Besançon,Pau,Besançon,122
3826,INVALID,population etudiante angers,,,193
2239,INVALID,Entreprise conne à Lunéville,,,180
3154,INVALID,Espaces verts Blois,,,239
3742,VALID,je dois me rendre de pau a chateaubriant,Pau,Châteaubriant,7
3547,INVALID,Marché local Saint-Malo,,,202
3845,VALID,je cherche un train pour demain de abbeville a chinon,Abbeville,Chinon,75
3710,VALID,je souhaite partir de chaumont et arriver a amboise,Chaumont,Amboise,81
2264,INVALID,Mon ai vit à Pontivy t moi à Elbeuf,,,154
1179,VALID,Train de milieu d'après-midi Les Sables-d'Olonne Antibes,Les Sables-d'Olonne,Antibes,143
422,VALID,Je dois aller de Albert à Auch ce soir,Albert,Auch,39
941,VALID,Je veux acheter un billet de train Metz Aubenas,Metz,Aubenas,83
185,VALID,je souhaite réserver un train de angoulême vers marseille,Angoulême,Marseille,58
2516,INVALID,Je suis né à Dunkerque,,,185
2948,INVALID,Spécialités culinaires Toul,,,187
3034,INVALID,Quel temps fait-il à Saint-Nazaire ?,,,16
860,VALID,Je veux voyager confortablement de Montauban vers Montpellier,Montauban,Montpellier,104
1628,VALID,Je veux un billet flexible Chartres Bar-le-Duc,Chartres,Bar-le-Duc,114
2828,INVALID,Saint-Malo ou Poitiers pour les vacances ?,,,23
3374,INVALID,Quelle heure est-il à Bayonne ?,,,160
2574,INVALID,Hôpitaux à Épernay,,,222
667,VALID,Dernier train de Chambéry vers Vienne,Chambéry,Vienne,42
1180,VALID,Je veeux me rendr à Roubaix depis Valence par le train,Valence,Roubaix,73
3458,INVALID,Photos aciennes Maubeuge,,,200
3951,INVALID,Centres educatifs Bourgoin-Jallieu,,,270
2218,INVALID,Activités sportives Montélimar,,,264
2276,INVALID,Annecy est magnifique en été,,,162
420,VALID,Je veux comparer les horaires de train de Port-Boulet à Gap,Port-Boulet,Gap,94
473,VALID,Je cherche un train pour demain de Agen à Bolbec,Agen,Bolbec,75
3148,INVALID,Restaurant à Vesoul,,,159
2082,INVALID,Zones touristiques Pontoise,,,219
517,VALID,Combien de temps dure le trajet en train de Dunkerque à Béziers ?,Dunkerque,Béziers,60
3497,INVALID,Statistiques économiques Évreux,,,272
2236,INVALID,Patrimoine culturel Saint-Omer,,,232
3010,INVALID,Coût de la vie Le Havre,,,209
3941,VALID,Je veuxx arriver a ernon depuis Abletrvile,Albertville,Vernon,63
405,VALID,Prochain départ de Mulhouse pour Albi,Mulhouse,Albi,27
244,VALID,je cherche un raiin après 18h de besançon vers argenteuil,Besançon,Argenteuil,98
2349,INVALID,Parc célèbre à Saint-Dizier,,,203
2481,INVALID,Le maire de Saint-Dizier,,,24
1399,VALID,Prochain départ de Lons-le-Saunier pour Étampes,Lons-le-Saunier,Étampes,27
1186,VALID,Combien de temps dure le trajet en train de Modane à Aix-les-Bains ?,Modane,Aix-les-Bains,60
3261,INVALID,Statistiques météo Châlons-en-Champagne,,,204
3414,INVALID,Zones industrielles Bourges,,,231
984,VALID,Train avec peu de correspondances de Tours vers Troyes,Tours,Troyes,127
3069,INVALID,Le maire de Blois,,,24
647,VALID,Je dois voyager de Dole à Agen vendredi,Dole,Agen,112
3461,INVALID,Guide urbain Étampes,,,253
1413,VALID,Train avec peu de correspondances de La Rochelle vers Amiens,La Rochelle,Amiens,127
439,VALID,Je veux réserver une place dans le train Chartres Roubaix,Chartres,Roubaix,90
2385,INVALID,Population étudiante Manosque,,,193
2072,INVALID,Je travaille à Marseille,,,165
1873,INVALID,zones résidentielles thonon-les-bains,,,274
2655,INVALID,Festival à Oyonnax,,,189
2397,INVALID,Carte historique Villeurbanne,,,210
3104,INVALID,Zones industrielles Beauvais,,,231
3519,INVALID,Quartiers de Alençon,,,173
2657,INVALID,Clermont-Ferrand est une belle ville,,,153
3435,INVALID,Météo actuelle à Melun,,,167
3024,INVALID,Photos anciennes Douai,,,200
2053,INVALID,informations locales lannion,,,241
3796,INVALID,carte administrative beauvais,,,218
3991,VALID,Je veux acheter mon billet pour le train Bar-le-Duc Vannes,Bar-le-Duc,Vannes,118
525,VALID,Je veux réserver une place dans le train Metz Valence,Metz,Valence,90
3000,INVALID,Carte détaillée Aix-en-Provence,,,265
54,VALID,y a-t-il un train vers midi de caen à châlons-en-champagne ?,Caen,Châlons-en-Champagne,137
238,VALID,quel train prendre pour aller de aubenas à pontoise ?,Aubenas,Pontoise,84
616,VALID,Train pour Verdun au départ de Louviers,Louviers,Verdun,91
2155,INVALID,Plages prochse de Lisieux,,,181
3996,INVALID,Cartographie Troyes,,,237
151,VALID,prochain train pour amiens depuis rouen,Rouen,Amiens,13
1991,INVALID,guide local chalon-sur-saône,,,269
