sentence_id,label,sentence,departure,arrival,template_id
3982,VALID,Je souhaite partir de Dieppe et arriver a Marseille,Dieppe,Marseille,81
1540,VALID,Quelle est la durée du trajet en train de Grenoble à Vichy ?,Grenoble,Vichy,31
202,VALID,y a-t-il un départ en début de soirée de montpellier pour saumur ?,Montpellier,Saumur,85
562,VALID,Un billet pour le train Montpellier Angoulême,Montpellier,Angoulême,51
2396,INVALID,Hôtel disponible à Oyonnax,,,163
3496,INVALID,Mon ami vit à Montpellier et moi à Beauvais,,,19
1951,INVALID,metz ou troyes pour les vacances ?,,,23
935,VALID,Billet de train Concarneau Bordeaux pour aujourd'hui,Concarneau,Bordeaux,40
933,VALID,Y a-t-il un TGV Épinal Lons-le-Saunier ?,Épinal,Lons-le-Saunier,34
249,VALID,quel est le meilleur train de carcassonne à laon ?,Carcassonne,Laon,44
523,VALID,Je veux me rendre à Port-Boulet depuis Valence par le train,Valence,Port-Boulet,73
3473,INVALID,Statistiquess  météo Toul ,,,204
1573,VALID,Billet de train Bourg-en-Bresse Aix-en-Provence pour aujourd'hui,Bourg-en-Bresse,Aix-en-Provence,40
384,VALID,Je dois être à Florence avant midi en partant de Tarbes,Tarbes,Florence,88
261,VALID,je veux un train avec prises électriques albi bourgoin-jallieu,Albi,Bourgoin-Jallieu,146
322,VALID,Je veux me rendre à Montivilliers depuis Bolbec par le train,Bolbec,Montivilliers,73
1511,VALID,Je veux ller de Saint-Quentin à Oonanx,Saint-Quentin,Oyonnax,1
3729,VALID,y a-t-il un train dans l'heure de beauvais vers villeurbanne ?,Beauvais,Villeurbanne,80
3185,INVALID,Services de santé Saint-Malo,,,271
2372,INVALID,Statistiques économiques Bourgoin-Jallieu,,,272
1772,VALID,Y a-t-il un train vers midi de Auray à Aurillac ?,Auray,Aurillac,137
2736,INVALID,Services municipaux Lannion,,,259
1395,VALID,Je veux un billet flexible Vierzon Montélimar,Vierzon,Montélimar,114
980,VALID,Y a-t-il un train rapide sans arrêt Cholet Maubeuge ?,Cholet,Maubeuge,113
1795,INVALID,carte des routes montélimar,,,223
3883,INVALID,quartiers historiques challans,,,227
2200,INVALID,Guide pratique Toul,,,229
797,VALID,Je cherche un train dimanche de Orléans à Versailles,Orléans,Versailles,132
486,VALID,Quel est le meilleur train de Mulhouse à Melun ?,Mulhouse,Melun,44
1064,VALID,Je dois aller à Créteil en partant de Mende en train,Mende,Créteil,128
1081,VALID,Billet aller simple en train Toul Cherbourg,Toul,Cherbourg,70
2869,INVALID,Parc célèbre à Albi,,,203
1186,VALID,Combien de temps dure le trajet en train de Modane à Aix-les-Bains ?,Modane,Aix-les-Bains,60
1818,INVALID,cartographie évry,,,237
3405,INVALID,Quartiers historiques Port-Boulet,,,227
292,VALID,Je dois aller à Étampes en partant de Saint-Brieuc en train,Saint-Brieuc,Étampes,128
483,VALID,Je dois voyager en train de Caen vers Limoges mercrei,Caen,Limoges,136
665,VALID,Je planifie un voyage en train de Douai vers Port-Boulet,Douai,Port-Boulet,49
1973,INVALID,nancy ou montivilliers pour les vacances ?,,,157
2270,INVALID,Cartographie Orléans,,,237
1956,INVALID,quelle est la population de le havre ?,,,22
896,VALID,Je veux acheter un billet de train Soissons Mende,Soissons,Mende,83
1014,VALID,Y a-t-il un train de nuit entre Florence et Saumur ?,Florence,Saumur,149
3006,INVALID,Population étudiante Lourdes,,,193
147,VALID,je veux partir après le déjeuner de châteauroux pour loches,Châteauroux,Loches,134
1345,VALID,Y a-t-il des trains disponibles de Lisieux à Niort ?,Lisieux,Niort,50
3062,INVALID,Guide touristique Annecy,,,183
2592,INVALID,Zones industrielles Douai,,,231
1206,VALID,Train de fin de matinée Bourg-en-Bresse Béthune,Bourg-en-Bresse,Béthune,131
3954,INVALID,Quartiers modernes Angouleme,,,244
629,VALID,Fontenay-le-Comte Évreux pour demain,Fontenay-le-Comte,Évreux,6
2048,INVALID, zones touirsique svilleurbanne,,,249
2689,INVALID,Services des  anté Lorient,,,271
2941,INVALID,Monument célèbre à Sens,,,188
3329,INVALID,Poitiers est une belle ville,,,18
1397,VALID,Je dois me déplacer en train de Saint-Nazaire vers Toulon mardi,Saint-Nazaire,Toulon,120
3625,INVALID,Photo de Versailles,,,177
3899,VALID,je veux aller de elbeuf a chalons-en-champagne,Elbeuf,Châlons-en-Champagne,1
42,VALID,je dois me rendre à lisieux depuis perpignan en tgv,Perpignan,Lisieux,144
3832,VALID,je cherche un train pour la semaine prochaine de evry a fontainebleau,Évry,Fontainebleau,106
857,VALID,Je dois aller à Versailles en partant de Vierzon en train,Vierzon,Versailles,128
4007,VALID,Je dois voyager en train de Romans-sur-Isere vers Reims mercredi,Romans-sur-Isère,Reims,136
3069,INVALID,Le maire de Blois,,,24
526,VALID,Billet de train Évreux Dijon pour aujourd'hui,Évreux,Dijon,40
3622,INVALID,Carte météo Tourrss,,,251
1218,VALID,Train express de Pontivy vers Rennes,Pontivy,Rennes,139
3992,VALID,Je dois aller a Strasbourg en partant de Colmar en train,Colmar,Strasbourg,128
1245,VALID,Y a-t-il un train de nuit entre Auxerre et Orléans ?,Auxerre,Orléans,149
2221,INVALID,Restaurant à Épernay,,,25
3390,INVALID,Services municipaux Alençon,,,259
2683,INVALID,Hôtel pas cher à Amiens,,,170
2631,INVALID,Restaurant à Chambéry,,,159
1894,INVALID,population urbaine auxerre,,,266
2570,INVALID,Espaces verts Marseille,,,239
2618,INVALID,Informations locales Mulhouse,,,241
1938,INVALID,écoles à courbevoie,,,213
1287,VALID,Je dois prendre un train de Besançon à Fécamp lundi,Besançon,Fécamp,96
2007,INVALID,caen est une belle ville,,,18
2237,INVALID,Statistiques économiques Niort,,,272
3708,VALID,quelle est la frequence des trains granville vesoul ?,Granville,Vesoul,72
3712,INVALID,zones touristiques carcassonne,,,249
1576,VALID,Y a-t-il un départ vers 14h de Nancy pour Mende ?,Nancy,Mende,117
2080,INVALID,Événements sportifs Granville,,,250
1112,VALID,Je veux un billet flexible La Rochelle Évry,La Rochelle,Évry,114
1038,VALID,Je cherche le train le moins cher de Oyonnax à Le Puy-en-Velay,Oyonnax,Le Puy-en-Velay,54
3316,INVALID,Carte des routes Lisieux,,,223
2988,INVALID,Mon ami vit à Nanterre et moi à Amboise,,,154
679,VALID,Premier train Évreux Bourg-en-Bresse,Évreux,Bourg-en-Bresse,41
548,VALID,Train matinal de Rodez vers Alençon,Rodez,Alençon,115
418,VALID,Train avec le moins de correspondances Le Puy-en-Velay Brest,Le Puy-en-Velay,Brest,55
1057,VALID,Je dois voyager en train de Arras vers Angers mercredi,Arras,Angers,136
3101,INVALID,Statistiques météo Valence,,,204
3736,INVALID,informations generales fougeres,,,275
945,VALID,Train quotidien Aubenas Ajaccio,Aubenas,Ajaccio,107
3692,INVALID,hotl disponible a villeurbanne,,,163
2915,INVALID,Transport urbain Périgueux,,,258
118,VALID,je réserve un train de cholet à saint-brieuc,Cholet,Saint-Brieuc,26
3596,INVALID,Climat de Orange,,,186
2244,INVALID,Plages proches de Aix-en-Provence,,,181
3310,INVALID,Associations à Cherbourg,,,207
2124,INVALID,Cinéma à Périgueux,,,216
1549,VALID,Je veux partir de Arras à Saint-Malo en première classe,Arras,Saint-Malo,142
1464,VALID,Train de Montivilliers à Chalon-sur-Saône cet après-midi,Montivilliers,Chalon-sur-Saône,59
2457,INVALID,Toul est une belle ville,,,18
2660,INVALID,Informations pratiques Bastia,,,256
1761,VALID,Y a-t-il un train toutes les deux heures de Blois à Reims ?,Blois,Reims,145
2135,INVALID,Je suis né à Nantes,,,185
1232,VALID,Train avec peu de correspondances de Segré vers Mulhouse,Segré,Mulhouse,127
804,VALID,Train régonal de Vierzoà Roubaix ,Vierzon,Roubaix,87
590,VALID,Je cherche le train le moins cher de Châteaubriant à Hazebrouck,Châteaubriant,Hazebrouck,54
2330,INVALID,Festival à Marseille,,,189
1085,VALID,Train avec wifi de Bolbec à Châlons-en-Champagne,Bolbec,Châlons-en-Champagne,111
2226,INVALID,Musée célèbre à Chambér,,,166
135,VALID,je dois faire angoulême saint-dizier en train,Angoulême,Saint-Dizier,102
3987,VALID,Comment me rendre a Amboise depuis Nevers ?,Nevers,Amboise,3
3957,VALID,Premier train Marseille Rouen,Marseille,Rouen,41
3300,INVALID,Université à Albi,,,179
1673,VALID,Je cherche un train pour demain de Périgueux à Chalon-sur-Saône,Périgueux,Chalon-sur-Saône,75
1728,VALID,À quelle heure arrive le train à Grenoble depuis Mâcon ?,Mâcon,Grenoble,48
1636,VALID,Je dois voyager de Douai à Caen ce week-end,Douai,Caen,77
1184,VALID,Quel train me conseillez-vous de Lons-le-Saunier à Montivilliers ?,Lons-le-Saunier,Montivilliers,53
2535,INVALID,Zones commerciales Argenteuil,,,263
2120,INVALID,Langue parlée à Saint-Brieuc,,,175
2593,INVALID,Statistiques météo Dole,,,204
1279,VALID, Y a-t-il un départ vers 14h de Alençon pour Tours ?,Alençon,Tours,117
2654,INVALID,Immobilier à Auxerre,,,208
2308,INVALID,Activités culturelles Concarneau,,,247
2393,INVALID,Concert prévu à Pau,,,174
2430,INVALID,Zones industrielles Saint-Malo,,,231
924,VALID,Y a-t-il un train vers 10h de Saint-Quentin à Avignon ?,Saint-Quentin,Avignon,129
1488,VALID,Quel train me conseillez-vous de Fécamp à Biarritz ?,Fécamp,Biarritz,53
3483,INVALID,Zones rurales Cannes,,,243
3431,INVALID,Restaurant à Orange,,,25
4105,VALID,Train avec wifi de Montivilliers a Tourcoing,Montivilliers,Tourcoing,111
3720,INVALID,je vis a tourcoing,,,168
2966,INVALID,Architecture de Nice,,,198
150,VALID,prochain tgv de béziers pour chartres,Béziers,Chartres,95
1447,VALID,Un billet pour le train Évry Le Mans,Évry,Le Mans,51
2892,INVALID,Mon mai vit à Le Puy-en-Velay et moi à Nîmes,,,154
2847,INVALID,Marchés hebdomadaires Angers,,,238
79,VALID,je cherche un train après 18h de dunkerque vers aubenas,Dunkerque,Aubenas,98
3203,INVALID,Statistiques démographiques Blois,,,245
375,VALID,Je veux me rendràà Fontinebleau depui sTours par le train,Tours,Fontainebleau,73
3875,INVALID,journaux locaux saumur,,,192
1784,INVALID,code postal antibes,,,176
1437,VALID,Train avec restauration de Évreux à Paris,Évreux,Paris,135
2725,INVALID,Événements sportifs Nancy,,,250
3869,VALID,je prends le train de vannes a niort,Vannes,Niort,61
555,VALID,Je veux un train confortable de Compiègne à Moulins,Compiègne,Moulins,69
1295,VALID,Je dois me déplacer en train de Grenoble vers Marseille mardi,Grenoble,Marseille,120
3160,INVALID,Zones tourristiques Orange,,,219
2038,INVALID,associations à amiens,,,207
394,VALID,Un aller simple Perpignan Clermont-Ferrand,Perpignan,Clermont-Ferrand,10
1374,VALID,Train avec peu de monde de Antibes à Provins,Antibes,Provins,97
3520,INVALID,Services municipaux Annemasse,,,259
2657,INVALID,Clermont-Ferrand est une belle ville,,,153
2368,INVALID,Tranprrts locaux Boulogne-Billancourt,,,273
1335,VALID,Je cherche un train pour la semaine prochaine de Vitré à Albert,Vitré,Albert,106
3389,INVALID,Je vis à Bordeaux,,,168
1285,VALID,Quelle est la durée du trajet en train de Boulogne-Billancourt à Nevers ?,Boulogne-Billancourt,Nevers,31
3189,INVALID,J'habite actuellement à Charleville-Mézières,,,161
2051,INVALID,activités sportvse châtaeubriant,,,264
3048,INVALID,Photos aériennes Romans-sur-Isère,,,211
3060,INVALID,Écoles à Berck,,,213
82,VALID,y a-t-il un train de nuit entre dinan et berck ?,Dinan,Berck,149
1089,VALID,Y a-t-il un train vers midi de Fougères à Segré ?,Fougères,Segré,137
389,VALID,Je dois me rendre de Amboise à Clermont-Ferrand,Amboise,Clermont-Ferrand,7
1749,VALID,Je cherche un trajet en train de Biarritz vers Morlaix,Biarritz,Morlaix,30
2619,INVALID,Informations trafic Chartres,,,260
3630,INVALID,Associations locales Lille,,,236
89,VALID,train de fin de journée manosque vers lorient,Manosque,Lorient,147
2785,INVALID,Associations à Charleville-Mézières,,,207
596,VALID,Départ Loches arrivée Grenoble,Loches,Grenoble,15
1266,VALID,Y a-t-il des réductions sur le train Romans-sur-Isère Roubaix ?,Romans-sur-Isère,Roubaix,99
1987,INVALID,patrimoine culturel roubaix,,,232
2015,INVALID,musée à vsiter à saint-ome,,,172
80,VALID,train en milieu de journée évreux charleville-mézières,Évreux,Charleville-Mézières,101
2807,INVALID,Patrimoine culturel Marseille,,,232
3184,INVALID,Meilleur moment pour visiter Créteil,,,197
31,VALID,y a-t-il des trains vers angoulême au départ de argenteuil ?,Argenteuil,Angoulême,4
1379,VALID,Je cherche un train pour la semaine prochaine de Toul à Orange,Toul,Orange,106
2692,INVALID,Associations locales Boulogne-sur-Mer,,,236
3542,INVALID,Calendrier événements Morlaix,,,248
3909,INVALID,Centres commerciaux Saint-Omer,,,226
3105,INVALID,Quel temps fait-il à Montivilliers ?,,,16
728,VALID,Je veux rréserver une place dans le train  Toul Morlaix ,Toul,Morlaix,90
4037,VALID,Train quotidien Nantes Aurillac,Nantes,Aurillac,107
1042,VALID,Je souhaite prendre un train en début d'après-midi de Boulogne-Billancourt à Pau,Boulogne-Billancourt,Pau,110
3837,INVALID,associations locales bethune,,,236
1383,VALID,Je dois être à Antibes avant midi en partant de Clisson,Clisson,Antibes,88
3413,INVALID,Oyonnax est une belle ville,,,18
2677,INVALID,Saint-Nazaire est une belle ville,,,153
307,VALID,Y a-t-il un train vers midi de Angers à Lunéville ?,Angers,Lunéville,137
895,VALID,Je cherchee un train après 18hde Annemasse vers Strasbourg,Annemasse,Strasbourg,98
2287,INVALID,Patrimoine culturel Alençon,,,232
3056,INVALID,Informations locales Louviers,,,241
294,VALID,Je veux un train avec prises électriques Bar-le-Duc Épinal,Bar-le-Duc,Épinal,146
363,VALID,Train pour Annemasse au départ de Lille,Lille,Annemasse,91
2681,INVALID,Informations trafic Romans-sur-Isère,,,260
1177,VALID,Y a-t-il nu départ tôt demain de Digne-lles-Bains vers Nîmes ?,Digne-les-Bains,Nîmes,125
642,VALID,Je dois mer endre à Épial depuis Saint-Étiene en TGV,Saint-Étienne,Épinal,144
1458,VALID,Je veux acheter un billet de train Lons-le-Saunier Boulogne-Billancourt,Lons-le-Saunier,Boulogne-Billancourt,83
3472,INVALID,Métééo actuelle   àVesoul,,,167
517,VALID,Combien de temps dure le trajet en train de Dunkerque à Béziers ?,Dunkerque,Béziers,60
2322,INVALID,Guide local Vitré,,,269
1966,INVALID,écoles à valence,,,213
1482,VALID,J esouhaite prtir en milieu de matinée de Auch vers Metz,Auch,Metz,92
3744,VALID,y a-t-il un depart tot demain de nancy vers toulouse ?,Nancy,Toulouse,125
3817,VALID,comment rejoindre aubenas depuis chartres en train ?,Chartres,Aubenas,38
3666,INVALID,Meilleur moment pour visiter Manosque,,,197
1427,VALID,Je réserve un train de Tourcoing à Colmar,Tourcoing,Colmar,26
1807,INVALID,code postal bourges,,,176
3783,VALID,combien de temps dure le trajet en train de briancon a lens ?,Briançon,Lens,60
354,VALID,Train en fin d'après-midi Lannion Dijon,Lannion,Dijon,76
1471,VALID,Je dois aller de Cholet à Langres ce soir,Cholet,Langres,39
881,VALID,Un billet pour le train Moulins Pontoise,Moulins,Pontoise,51
1093,VALID,Je dios  perndre le trai de Vendôme pour Chartres,Vendôme,Chartres,45
1901,INVALID,associations à poitiers,,,207
1238,VALID,Y a-t-il un départ en soirée de Segré pour Annemasse ?,Segré,Annemasse,141
902,VALID,Je veux un billet flexible Nice Biarritz,Nice,Biarritz,114
1027,VALID,Prochain TGV  de Dunkerque opurElbeuf,Dunkerque,Elbeuf,95
1813,INVALID,statistiques locales quimper,,,261
2232,INVALID, Shopping à Bayonne,,,182
3506,INVALID,Immobilier à Évry,,,208
1331,VALID,Billet de train aller-retour Montbéliard Maubeuge,Montbéliard,Maubeuge,78
1566,VALID,Je cherche un train Orléans Privas,Orléans,Privas,14
2441,INVALID,Associations locales Soissons,,,236
3346,INVALID,Guide touristique Paris,,,183
2069,INVALID,Population étudiante Le Havre,,,193
229,VALID,je veux partir après le déjeuner de mulhouse pour charleville-mézières,Mulhouse,Charleville-Mézières,134
2052,INVALID,zones touristiques perpignan,,,219
140,VALID,y a-t-il un tgv calais nantes ?,Calais,Nantes,34
2078,INVALID,Statistiques locales Créteil,,,261
356,VALID,Je veux acheter mon billet pour le train Montreuil Évreux,Montreuil,Évreux,118
928,VALID,Train de fin de journée Chinon vers Béthune,Chinon,Béthune,147
359,VALID,Y a-t-il un départ en soirée de Vienne pour Tours ?,Vienne,Tours,141
829,VALID,Je souhaite voyager de Segré ers Toulon,Segré,Toulon,5
2390,INVALID,Université à Blois,,,179
884,VALID,Train quotidien Calais Cherbourg,Calais,Cherbourg,107
3812,INVALID,carte des routes chateaubriant,,,223
3263,INVALID,Statistiques emploi Hazebrouck,,,225
2108,INVALID,Je suis né à Troyes,,,185
2343,INVALID,Shopping à Le Havre,,,182
2816,INVALID,Plan de ville Manosque,,,206
4106,VALID,Y a-t-il un depart en deutd e soiree de Bercck pour LaRhcelle ?,Berck,La Rochelle,85
390,VALID,Prochain train pour Chinon depuis Épinal,Épinal,Chinon,13
2496,INVALID,Bibliothèque à Fougères,,,212
3895,VALID,je cherche u ntrain pour demain de langres a cherbourg,Langres,Cherbourg,75
875,VALID,Comment me rendre à Albert depuis Port-Boulet ?,Port-Boulet,Albert,3
706,VALID,Quel est le prix du billet de train Le Mans Loches ?,Le Mans,Loches,105
3571,INVALID,Office postal Bourges,,,221
944,VALID,Je veux partir de Béthune et descendre à Saint-Étienne,Béthune,Saint-Étienne,108
362,VALID,Je planifie un voyage en train de Lisieux vers Langres,Lisieux,Langres,49
278,VALID,Je pends le train de Luunéville àDunkerque,Lunéville,Dunkerque,61
696,VALID,Train en fin d'après-midi Ancenis Châteaubriant,Ancenis,Châteaubriant,76
578,VALID,Je veux réserver pour le train de Saint-Denis vers Les Sables-d'Olonne,Saint-Denis,Les Sables-d'Olonne,130
2099,INVALID,Mâcon est une belle ville,,,18
759,VALID,Je dois faire Valenciennes Arras en train,Valenciennes,Arras,102
2648,INVALID,Activités nocturnes Cholet,,,255
1499,VALID,Comment rejoindre Lille depuis Amboise en train ?,Amboise,Lille,38
2875,INVALID,Événements culturels Bourg-en-Bresse,,,268
619,VALID,Je veux le prochain départ en train de Lisieux pour Le Havre,Lisieux,Le Havre,122
3710,VALID,je souhaite partir de chaumont et arriver a amboise,Chaumont,Amboise,81
1209,VALID,Train matinal de Saint-Quentin vers Niort,Saint-Quentin,Niort,115
161,VALID, tarin avec restauration de tours à orange,Tours,Orange,135
472,VALID,Je vais de Montpellier à Évry en train,Montpellier,Évry,52
3711,INVALID,quelle est la population de bethune ?,,,155
1507,VALID,Je cherche un train jeudi de Vitré à Saint-Quentin,Vitré,Saint-Quentin,140
1493,VALID,Quel train me conseillez-vous de Vitry-le-François à Pau ?,Vitry-le-François,Pau,53
805,VALID,Train avec peu de monde de Chartres à Louviers,Chartres,Louviers,97
3605,INVALID,Carte des routes Pontarlier,,,223
2353,INVALID,Bonjour,,,21
2584,INVALID,La distance entre Ancenis et Saintt-Quentn,,,20
1130,VALID,Je veux un billet flexible Abbeville Béziers,Abbeville,Béziers,114
2946,INVALID,Monuments historiques Saint-Nazaire,,,214
2902,INVALID,Le maire de Orange,,,158
2001,INVALID,patrimoine culturel gap,,,232
2389,INVALID,Musée célèbre à Lannion,,,166
3881,VALID,quel est l'horaire du prochain train evreux thonon-les-bains ?,Évreux,Thonon-les-Bains,64
1858,INVALID,meilleur moment pour visiter chartres,,,197
1721,VALID,eJ vexu réserver une place dans letran Bastia Concarneau,Bastia,Concarneau,90
711,VALID,Je cherche un train pour demain de Oyonnax à Nancy,Oyonnax,Nancy,75
3830,VALID,y a-t-il un tgv albert evreux ?,Albert,Évreux,34
28,VALID,je voudrais aller de soissons à mende en tgv,Soissons,Mende,47
189,VALID,y a-t-il un départ tôt demain de amiens vers bourges ?,Amiens,Bourges,125
3626,INVALID,Zones touristiques Reims,,,219
799,VALID,Train de début de soirée CobevoieR nness,Courbevoie,Rennes,123
3579,INVALID,Quartier sûr à Courbevoie,,,190
993,VALID,Y a-t-il un train rapide sans arrêt Tarbes Caen ?,Tarbes,Caen,113
1663,VALID,Je cherche un trajet en train de Saint-Étienne vers Évreux,Saint-Étienne,Évreux,30
1320,VALID,Je veux un train avec prises électriques Chaumont Orléans,Chaumont,Orléans,146
4013,INVALID,Meteo actuelle a Roubaix,,,167
334,VALID,Train du matin Clisson Fontainebleau,Clisson,Fontainebleau,29
3342,INVALID,Je suis né à Lannion,,,185
1368,VALID,Je planifie un voyage en train de Fontainebleau vers Béthune,Fontainebleau,Béthune,49
987,VALID,Je voudrais connaître les horaires de train de Meaux à Modane,Meaux,Modane,67
2490,INVALID,Shopping à Calais,,,182
2134,INVALID,Poto de Saint-Dizier,,,177
1319,VALID,Train avec peu de correspondances de Toulon vers Brest,Toulon,Brest,127
1297,VALID,Prochain train pour Annecy depuis Pontarlier,Pontarlier,Annecy,13
2727,INVALID,Actualités à Port-Boulet,,,178
569,VALID,Je veux voyager confortablement de Bolbec vers Lisieux,Bolbec,Lisieux,104
3892,INVALID,je suis ne a nanterre,,,185
3680,INVALID,Office postal Tours,,,221
3420,INVALID,Concert prévu à Toulon,,,174
3974,VALID,Train avec wifi de Boulogne-sur-Mer a Niort,Boulogne-sur-Mer,Niort,111
1846,INVALID,journaux locaux périugeux,,,192
1365,VALID,Je dois faire Étampes Nevers en train,Étampes,Nevers,102
3335,INVALID,Centres culturels Vernon,,,254
1155,VALID,Train quotidien Dole Albert,Dole,Albert,107
158,VALID,combien de temps dure le trajet en train de saint-quentin à verdun ?,Saint-Quentin,Verdun,60
2778,INVALID,Espaces verts Florence,,,239
856,VALID,Y a-t-il un départ vers 14h de Saint-Denis pour Les Sables-d'Olonne ?,Saint-Denis,Les Sables-d'Olonne,117
478,VALID,Y a-t-il des trains disponibles de Évreux à Vendôme ?,Évreux,Vendôme,50
75,VALID,prochain départ de pontoise pour les sables-d'olonne,Pontoise,Les Sables-d'Olonne,27
1538,VALID,Train matinal de Lunéville vers Elbeuf,Lunéville,Elbeuf,115
1222,VALID,Train avec le moinss de correspondances Dieppe Montpellier,Dieppe,Montpellier,55
2098,INVALID,Carte postale Saint-Brieuc,,,196
3734,INVALID,carte meteo vendome,,,191
262,VALID,y a-t-il un train toutes les heures de yvetot à toulouse ?,Yvetot,Toulouse,89
3811,VALID,train matinal de lisieux vers fougeres,Lisieux,Fougères,115
3557,INVALID,Offres d'emploi Montargis,,,246
270,VALID,À quelle heure arive lee train à Modane depuis oMntivillliers ?,Montivilliers,Modane,48
2897,INVALID,Carte scolaire Agen,,,230
3935,VALID,Prochain train pour Tourcoing depuis Mende,Mende,Tourcoing,13
1357,VALID,Y a-t-il un TGV direct Orléans Beauvais ?,Orléans,Beauvais,93
2561,INVALID,J'habite actuellement à Rodez,,,161
2062,INVALID,Carte météo Évreux,,,191
685,VALID, Je doiss prenddre le train de Abebville pour Angoulême,Abbeville,Angoulême,45
15,VALID,billet aller simple en train brest montargis,Brest,Montargis,70
3786,VALID,je veux le train avec le meilleur confort bourg-en-bresse ajaccio,Bourg-en-Bresse,Ajaccio,138
2236,INVALID,Patrimoine culturel Saint-Omer,,,232
3253,INVALID,Climat de Moulins,,,186
3911,VALID,Y a-t-il des trains disponibles de Douai a Brest ?,Douai,Brest,50
3257,INVALID,Musée à visiter à Douai,,,172
2662,INVALID,Coût de la vie Saint-Dizier,,,209
3609,INVALID,Carte détaillée Montargis,,,265
133,VALID, quels sont les horaires de trin blois metz ?,Blois,Metz,8
276,VALID,Billet aller simple en rttain MelunL isieux,Melun,Lisieux,70
1954,INVALID,guide étudiant bourgoin-jallieu,,,201
946,VALID,Quelle est la durée du trajet en train de Saint-Denis à Privas ?,Saint-Denis,Privas,31
3491,INVALID,Challans est magnifique en été,,,162
154,VALID,y a-t-il un tgv direct albert châteaubriant ?,Albert,Châteaubriant,93
1102,VALID,Un billet de train pour aller de Berck à Granville,Berck,Granville,33
430,VALID,Premier train Cherbourg Verdun,Cherbourg,Verdun,41
3070,INVALID,Économie de Bar-le-Duc,,,199
215,VALID,je voudrais aller de vierzon à épinal en tgv,Vierzon,Épinal,47
248,VALID,je veux réserver une place dans le train cergy tours,Cergy,Tours,90
3281,INVALID,Population urbaine Tours,,,266
770,VALID,Je veux arriver à Saint-Nazaire depuis Gap,Gap,Saint-Nazaire,63
3861,VALID,billet de train epernay alencon pour aujourd'hui,Épernay,Alençon,40
3162,INVALID,Associations locales Besançon,,,236
3292,INVALID,Périgueux est une belle ville,,,18
1400,VALID,Train avec restauration de Le Havre à Dole,Le Havre,Dole,135
1426,VALID,Départ Biarritz arrivée Lens,Biarritz,Lens,15
3549,INVALID,Associations à Créteil,,,207
437,VALID,Billet e train aller-retour Rodez Orange,Rodez,Orange,78
3746,INVALID,carte detaillee annemasse,,,265
2256,INVALID,Transports locaux Boulogne-sur-Mer,,,273
3236,INVALID,Statistiques économiques  Saint-Bireuc,,,272
3665,INVALID,La distance entre Lannion et Romans-sur-Isère,,,276
780,VALID,Je vais de Gap à Vichy en train,Gap,Vichy,52
3782,VALID,je pars demain de vedrun vers colmar,Verdun,Colmar,37
3842,INVALID,toulouse est une belle ville,,,153
3487,INVALID,Architecture de Manosque,,,198
264,VALID,je cherche à aller de vitry-le-françois à aix-en-provence par le train,Vitry-le-François,Aix-en-Provence,116
4009,INVALID,La distance entreL angres et Fougeres,,,20
3876,INVALID,transport urbain romans-sur-isere,,,258
2982,INVALID,Événements sportifs Dinan,,,250
1770,VALID,Je veux partir en train e dCherbourg à Vallenciennes samedi,Cherbourg,Valenciennes,126
2266,INVALID,Transports locaux Montreuil,,,273
1438,VALID,Je veux comparer les horaires de train de Beauvais à Reims,Beauvais,Reims,94
2074,INVALID,Bibliothèque à Aix-en-Provence,,,212
99,VALID,je veux partir de vierzon à épernay en première classe,Vierzon,Épernay,142
1348,VALID,Je veux acheter mon billet pour le train Argenteuil Clisson,Argenteuil,Clisson,118
751,VALID,Je prends le train de Dunkerque à Saint-Malo,Dunkerque,Saint-Malo,61
898,VALID,Un billett Vity-leF-rançis Épernays 'il vous plaît,Vitry-le-François,Épernay,2
3171,INVALID,Zones commerciales Chartres,,,263
622,VALID,Je cherche un train pour demain de Angers à Nevers,Angers,Nevers,75
3855,INVALID,activites culturelles pontarlier,,,247
1302,VALID,Train avec wifi de Boulogne-Billancourt à Lens,Boulogne-Billancourt,Lens,111
2676,INVALID,Coût de la vie Aubenas,,,209
299,VALID,Je pars en train de Montargis vers Melun,Montargis,Melun,71
3430,INVALID,Centres de loisirs Saint-Dizier,,,262
1161,VALID,Je veux arriver à Lorient depuis Cergy,Cergy,Lorient,63
205,VALID,un billet lourdes vitry-le-rançois s'il vos plaît,Lourdes,Vitry-le-François,2
1840,INVALID,je travaille à cannes,,,165
597,VALID,Y a-t-il un TGV direct Créteil Vannes ?,Créteil,Vannes,93
1013,VALID,Je ddois voyager de Nantes à Châteaubriant vendredi,Nantes,Châteaubriant,112
2160,INVALID,Cartographie Vitré,,,237
1005,VALID,Je veux acheter un billet de train Montivilliers Fontainebleau,Montivilliers,Fontainebleau,83
3280,INVALID,Météo actuelle à Saint-Malo,,,167
2739,INVALID,Clermont-Ferrand est magnifique en été,,,162
2418,INVALID,MMarchés hebdomadaires Aix-les-aBiins,,,238
2856,INVALID, Activtés nocturnesB iarritz,,,255
3676,INVALID,Informations pratiques Marseille,,,256
1961,INVALID,statistiques emploi valence,,,225
3908,INVALID,Zones industrielles Antibes,,,231
3274,INVALID,Statistiques météo Nevers,,,204
1702,VALID,Train du matin Louviers Soissons,Louviers,Soissons,29
